PROI,SEXO,MESPAR,ANOPAR,count
4,1,12,2016,321
4,6,1,2016,344
4,6,2,2016,320
4,6,3,2016,303
4,6,4,2016,288
4,6,5,2016,279
4,6,6,2016,277
4,6,7,2016,338
4,6,8,2016,358
4,6,9,2016,363
4,6,10,2016,333
4,6,11,2016,360
4,6,12,2016,316
5,1,1,2016,46
5,1,2,2016,32
5,1,3,2016,37
5,1,4,2016,42
5,1,5,2016,52
5,1,6,2016,56
5,1,7,2016,51
5,1,8,2016,54
5,1,9,2016,48
5,1,10,2016,52
5,1,11,2016,46
5,1,12,2016,48
5,6,1,2016,51
5,6,2,2016,51
5,6,3,2016,44
5,6,4,2016,39
5,6,5,2016,34
5,6,6,2016,51
5,6,7,2016,46
5,6,8,2016,44
5,6,9,2016,40
5,6,10,2016,32
5,6,11,2016,51
5,6,12,2016,29
6,1,1,2016,258
6,1,2,2016,228
6,1,3,2016,239
6,1,4,2016,227
6,1,5,2016,265
6,1,6,2016,273
6,1,7,2016,288
6,1,8,2016,253
6,1,9,2016,273
6,1,10,2016,289
6,1,11,2016,210
6,1,12,2016,254
6,6,1,2016,259
6,6,2,2016,207
6,6,3,2016,247
6,6,4,2016,249
6,6,5,2016,223
6,6,6,2016,246
6,6,7,2016,219
6,6,8,2016,262
6,6,9,2016,230
6,6,10,2016,246
6,6,11,2016,216
6,6,12,2016,233
7,1,1,2016,442
7,1,2,2016,410
7,1,3,2016,440
7,1,4,2016,421
7,1,5,2016,414
7,1,6,2016,442
7,1,7,2016,476
7,1,8,2016,509
7,1,9,2016,486
7,1,10,2016,462
7,1,11,2016,489
7,1,12,2016,411
7,6,1,2016,461
7,6,2,2016,400
7,6,3,2016,415
7,6,4,2016,371
7,6,5,2016,374
7,6,6,2016,449
7,6,7,2016,429
7,6,8,2016,471
7,6,9,2016,506
7,6,10,2016,447
7,6,11,2016,383
7,6,12,2016,443
8,1,1,2016,2199
8,1,2,2016,2045
8,1,3,2016,2119
8,1,4,2016,1952
8,1,5,2016,2227
8,1,6,2016,2270
8,1,7,2016,2252
8,1,8,2016,2290
8,1,9,2016,2326
8,1,10,2016,2264
8,1,11,2016,2126
8,1,12,2016,2086
8,6,1,2016,2127
8,6,2,2016,1985
8,6,3,2016,2070
8,6,4,2016,1881
8,6,5,2016,1989
8,6,6,2016,2146
8,6,7,2016,2145
8,6,8,2016,2202
8,6,9,2016,2102
8,6,10,2016,2095
8,6,11,2016,1991
8,6,12,2016,2029
9,1,1,2016,109
9,1,2,2016,101
9,1,3,2016,105
9,1,4,2016,102
9,1,5,2016,127
9,1,6,2016,122
9,1,7,2016,115
9,1,8,2016,137
9,1,9,2016,136
9,1,10,2016,114
9,1,11,2016,111
9,1,12,2016,96
9,6,1,2016,101
9,6,2,2016,89
9,6,3,2016,97
9,6,4,2016,118
9,6,5,2016,120
9,6,6,2016,113
9,6,7,2016,119
9,6,8,2016,100
9,6,9,2016,102
9,6,10,2016,110
9,6,11,2016,93
9,6,12,2016,96
10,1,1,2016,117
10,1,2,2016,135
10,1,3,2016,129
10,1,4,2016,111
10,1,5,2016,131
10,1,6,2016,123
10,1,7,2016,106
10,1,8,2016,146
10,1,9,2016,127
10,1,10,2016,139
10,1,11,2016,117
10,1,12,2016,101
10,6,1,2016,118
10,6,2,2016,105
10,6,3,2016,96
10,6,4,2016,111
10,6,5,2016,134
10,6,6,2016,137
10,6,7,2016,139
10,6,8,2016,110
10,6,9,2016,122
10,6,10,2016,113
10,6,11,2016,109
10,6,12,2016,105
11,1,1,2016,494
11,1,2,2016,475
11,1,3,2016,520
11,1,4,2016,491
11,1,5,2016,493
11,1,6,2016,454
11,1,7,2016,501
11,1,8,2016,566
11,1,9,2016,525
11,1,10,2016,523
11,1,11,2016,505
11,1,12,2016,523
11,6,1,2016,459
11,6,2,2016,483
11,6,3,2016,500
11,6,4,2016,436
11,6,5,2016,469
11,6,6,2016,417
11,6,7,2016,496
11,6,8,2016,484
11,6,9,2016,534
11,6,10,2016,488
11,6,11,2016,476
11,6,12,2016,501
12,1,1,2016,222
12,1,2,2016,207
12,1,3,2016,227
12,1,4,2016,205
12,1,5,2016,195
12,1,6,2016,205
12,1,7,2016,241
12,1,8,2016,202
12,1,9,2016,230
12,1,10,2016,224
12,1,11,2016,215
12,1,12,2016,199
12,6,1,2016,190
12,6,2,2016,207
12,6,3,2016,210
12,6,4,2016,194
12,6,5,2016,180
12,6,6,2016,223
12,6,7,2016,238
12,6,8,2016,217
12,6,9,2016,218
12,6,10,2016,246
12,6,11,2016,170
12,6,12,2016,201
13,1,1,2016,199
13,1,2,2016,194
13,1,3,2016,171
13,1,4,2016,146
13,1,5,2016,168
13,1,6,2016,212
13,1,7,2016,200
13,1,8,2016,191
13,1,9,2016,190
13,1,10,2016,198
13,1,11,2016,165
13,1,12,2016,157
13,6,1,2016,166
13,6,2,2016,156
13,6,3,2016,177
13,6,4,2016,167
13,6,5,2016,140
13,6,6,2016,165
13,6,7,2016,199
13,6,8,2016,200
13,6,9,2016,177
13,6,10,2016,173
13,6,11,2016,161
13,6,12,2016,191
14,1,1,2016,300
14,1,2,2016,313
14,1,3,2016,292
14,1,4,2016,280
14,1,5,2016,286
14,1,6,2016,286
14,1,7,2016,345
14,1,8,2016,295
14,1,9,2016,315
14,1,10,2016,276
14,1,11,2016,300
14,1,12,2016,285
14,6,1,2016,286
14,6,2,2016,253
14,6,3,2016,288
14,6,4,2016,242
14,6,5,2016,283
14,6,6,2016,286
14,6,7,2016,289
14,6,8,2016,308
14,6,9,2016,307
14,6,10,2016,319
14,6,11,2016,286
14,6,12,2016,263
15,1,1,2016,355
15,1,2,2016,322
15,1,3,2016,334
15,1,4,2016,377
15,1,5,2016,369
15,1,6,2016,343
15,1,7,2016,360
15,1,8,2016,366
15,1,9,2016,353
15,1,10,2016,372
15,1,11,2016,359
15,1,12,2016,363
15,6,1,2016,336
15,6,2,2016,299
15,6,3,2016,369
15,6,4,2016,347
15,6,5,2016,346
15,6,6,2016,327
15,6,7,2016,375
15,6,8,2016,355
15,6,9,2016,356
15,6,10,2016,380
15,6,11,2016,311
15,6,12,2016,334
16,1,1,2016,55
16,1,2,2016,54
16,1,3,2016,61
16,1,4,2016,46
16,1,5,2016,65
16,1,6,2016,73
16,1,7,2016,61
16,1,8,2016,69
16,1,9,2016,78
16,1,10,2016,64
16,1,11,2016,57
16,1,12,2016,67
16,6,1,2016,70
16,6,2,2016,57
16,6,3,2016,61
16,6,4,2016,51
16,6,5,2016,57
16,6,6,2016,53
16,6,7,2016,60
16,6,8,2016,58
16,6,9,2016,56
16,6,10,2016,61
16,6,11,2016,61
16,6,12,2016,62
17,1,1,2016,331
17,1,2,2016,307
17,1,3,2016,307
17,1,4,2016,280
17,1,5,2016,308
17,1,6,2016,303
17,1,7,2016,368
17,1,8,2016,305
17,1,9,2016,290
17,1,10,2016,301
17,1,11,2016,297
17,1,12,2016,297
17,6,1,2016,293
17,6,2,2016,284
17,6,3,2016,296
17,6,4,2016,257
17,6,5,2016,268
17,6,6,2016,293
17,6,7,2016,313
17,6,8,2016,295
17,6,9,2016,306
17,6,10,2016,277
17,6,11,2016,292
17,6,12,2016,302
18,1,1,2016,389
18,1,2,2016,355
18,1,3,2016,386
18,1,4,2016,374
18,1,5,2016,360
18,1,6,2016,398
18,1,7,2016,405
18,1,8,2016,418
18,1,9,2016,364
18,1,10,2016,335
18,1,11,2016,413
18,1,12,2016,352
18,6,1,2016,369
18,6,2,2016,332
18,6,3,2016,352
18,6,4,2016,299
18,6,5,2016,332
18,6,6,2016,333
18,6,7,2016,364
18,6,8,2016,385
18,6,9,2016,340
18,6,10,2016,343
18,6,11,2016,354
18,6,12,2016,360
19,1,1,2016,83
19,1,2,2016,74
19,1,3,2016,78
19,1,4,2016,64
19,1,5,2016,89
19,1,6,2016,84
19,1,7,2016,94
19,1,8,2016,81
19,1,9,2016,99
19,1,10,2016,91
19,1,11,2016,81
19,1,12,2016,78
19,6,1,2016,83
19,6,2,2016,71
19,6,3,2016,75
19,6,4,2016,84
19,6,5,2016,86
19,6,6,2016,88
19,6,7,2016,77
19,6,8,2016,82
19,6,9,2016,69
19,6,10,2016,77
19,6,11,2016,84
19,6,12,2016,86
20,1,1,2016,244
20,1,2,2016,260
20,1,3,2016,266
20,1,4,2016,242
20,1,5,2016,243
20,1,6,2016,285
20,1,7,2016,286
20,1,8,2016,297
20,1,9,2016,261
20,1,10,2016,286
20,1,11,2016,220
20,1,12,2016,242
20,6,1,2016,236
20,6,2,2016,217
20,6,3,2016,253
20,6,4,2016,218
20,6,5,2016,247
20,6,6,2016,283
20,6,7,2016,288
20,6,8,2016,256
20,6,9,2016,287
20,6,10,2016,245
20,6,11,2016,211
20,6,12,2016,225
21,1,1,2016,224
21,1,2,2016,168
21,1,3,2016,212
21,1,4,2016,190
21,1,5,2016,203
21,1,6,2016,212
21,1,7,2016,206
21,1,8,2016,215
21,1,9,2016,209
21,1,10,2016,206
21,1,11,2016,194
21,1,12,2016,202
21,6,1,2016,208
21,6,2,2016,182
21,6,3,2016,181
21,6,4,2016,200
21,6,5,2016,181
21,6,6,2016,193
21,6,7,2016,167
21,6,8,2016,199
21,6,9,2016,185
21,6,10,2016,217
21,6,11,2016,198
21,6,12,2016,178
22,1,1,2016,75
22,1,2,2016,64
22,1,3,2016,65
22,1,4,2016,68
22,1,5,2016,67
22,1,6,2016,79
22,1,7,2016,79
22,1,8,2016,69
22,1,9,2016,78
22,1,10,2016,60
22,1,11,2016,84
22,1,12,2016,63
22,6,1,2016,62
22,6,2,2016,61
22,6,3,2016,69
22,6,4,2016,56
22,6,5,2016,54
22,6,6,2016,70
22,6,7,2016,79
22,6,8,2016,87
22,6,9,2016,68
22,6,10,2016,76
22,6,11,2016,59
22,6,12,2016,54
23,1,1,2016,227
23,1,2,2016,220
23,1,3,2016,246
23,1,4,2016,223
23,1,5,2016,226
23,1,6,2016,249
23,1,7,2016,237
23,1,8,2016,249
23,1,9,2016,227
23,1,10,2016,240
23,1,11,2016,214
23,1,12,2016,249
23,6,1,2016,221
23,6,2,2016,204
23,6,3,2016,218
23,6,4,2016,195
23,6,5,2016,205
23,6,6,2016,212
23,6,7,2016,220
23,6,8,2016,244
23,6,9,2016,228
23,6,10,2016,220
23,6,11,2016,190
23,6,12,2016,185
24,1,1,2016,115
24,1,2,2016,118
24,1,3,2016,120
24,1,4,2016,146
24,1,5,2016,125
24,1,6,2016,134
24,1,7,2016,146
24,1,8,2016,130
24,1,9,2016,133
24,1,10,2016,141
24,1,11,2016,111
24,1,12,2016,98
24,6,1,2016,126
24,6,2,2016,88
24,6,3,2016,122
24,6,4,2016,115
24,6,5,2016,120
24,6,6,2016,98
24,6,7,2016,124
24,6,8,2016,115
24,6,9,2016,115
24,6,10,2016,109
24,6,11,2016,128
24,6,12,2016,112
25,1,1,2016,155
25,1,2,2016,173
25,1,3,2016,160
25,1,4,2016,134
25,1,5,2016,171
25,1,6,2016,161
25,1,7,2016,172
25,1,8,2016,194
25,1,9,2016,175
25,1,10,2016,168
25,1,11,2016,149
25,1,12,2016,131
25,6,1,2016,192
25,6,2,2016,158
25,6,3,2016,166
25,6,4,2016,131
25,6,5,2016,141
25,6,6,2016,181
25,6,7,2016,163
25,6,8,2016,158
25,6,9,2016,170
25,6,10,2016,159
25,6,11,2016,117
25,6,12,2016,155
26,1,1,2016,122
26,1,2,2016,112
26,1,3,2016,120
26,1,4,2016,98
26,1,5,2016,139
26,1,6,2016,110
26,1,7,2016,114
26,1,8,2016,105
26,1,9,2016,122
26,1,10,2016,121
26,1,11,2016,102
26,1,12,2016,109
26,6,1,2016,98
26,6,2,2016,115
26,6,3,2016,95
26,6,4,2016,99
26,6,5,2016,115
26,6,6,2016,103
26,6,7,2016,124
26,6,8,2016,104
26,6,9,2016,120
26,6,10,2016,121
26,6,11,2016,78
26,6,12,2016,106
27,1,1,2016,87
27,1,2,2016,71
27,1,3,2016,80
27,1,4,2016,95
27,1,5,2016,78
27,1,6,2016,89
27,1,7,2016,91
27,1,8,2016,109
27,1,9,2016,82
27,1,10,2016,93
27,1,11,2016,86
27,1,12,2016,84
27,6,1,2016,82
27,6,2,2016,90
27,6,3,2016,84
27,6,4,2016,87
27,6,5,2016,103
27,6,6,2016,83
27,6,7,2016,89
27,6,8,2016,96
27,6,9,2016,74
27,6,10,2016,95
27,6,11,2016,79
27,6,12,2016,77
28,1,1,2016,2621
28,1,2,2016,2584
28,1,3,2016,2803
28,1,4,2016,2703
28,1,5,2016,2872
28,1,6,2016,2882
28,1,7,2016,2902
28,1,8,2016,2802
28,1,9,2016,2822
28,1,10,2016,2811
28,1,11,2016,2636
28,1,12,2016,2583
28,6,1,2016,2574
28,6,2,2016,2370
28,6,3,2016,2631
28,6,4,2016,2616
28,6,5,2016,2639
28,6,6,2016,2619
28,6,7,2016,2743
28,6,8,2016,2684
28,6,9,2016,2732
28,6,10,2016,2771
28,6,11,2016,2473
28,6,12,2016,2479
29,1,1,2016,677
29,1,2,2016,659
29,1,3,2016,662
29,1,4,2016,600
29,1,5,2016,584
29,1,6,2016,574
29,1,7,2016,717
29,1,8,2016,708
29,1,9,2016,750
29,1,10,2016,728
29,1,11,2016,587
29,1,12,2016,643
29,6,1,2016,622
29,6,2,2016,572
29,6,3,2016,607
29,6,4,2016,534
29,6,5,2016,539
29,6,6,2016,572
29,6,7,2016,652
29,6,8,2016,655
29,6,9,2016,671
29,6,10,2016,599
29,6,11,2016,647
29,6,12,2016,618
30,1,1,2016,707
30,1,2,2016,629
30,1,3,2016,632
30,1,4,2016,545
30,1,5,2016,596
30,1,6,2016,638
30,1,7,2016,713
30,1,8,2016,702
30,1,9,2016,732
30,1,10,2016,732
30,1,11,2016,699
30,1,12,2016,704
30,6,1,2016,637
30,6,2,2016,563
30,6,3,2016,608
30,6,4,2016,512
30,6,5,2016,541
30,6,6,2016,584
30,6,7,2016,634
30,6,8,2016,671
30,6,9,2016,715
30,6,10,2016,752
30,6,11,2016,655
30,6,12,2016,647
31,1,1,2016,242
31,1,2,2016,249
31,1,3,2016,245
31,1,4,2016,267
31,1,5,2016,260
31,1,6,2016,286
31,1,7,2016,272
31,1,8,2016,243
31,1,9,2016,230
31,1,10,2016,280
31,1,11,2016,221
31,1,12,2016,218
31,6,1,2016,223
31,6,2,2016,246
31,6,3,2016,240
31,6,4,2016,180
31,6,5,2016,240
31,6,6,2016,267
31,6,7,2016,279
31,6,8,2016,245
31,6,9,2016,258
31,6,10,2016,246
31,6,11,2016,237
31,6,12,2016,231
32,1,1,2016,86
32,1,2,2016,78
32,1,3,2016,80
32,1,4,2016,74
32,1,5,2016,78
32,1,6,2016,75
32,1,7,2016,75
32,1,8,2016,84
32,1,9,2016,80
32,1,10,2016,81
32,1,11,2016,84
32,1,12,2016,66
32,6,1,2016,67
32,6,2,2016,67
32,6,3,2016,83
32,6,4,2016,59
32,6,5,2016,76
32,6,6,2016,70
32,6,7,2016,80
32,6,8,2016,71
32,6,9,2016,71
32,6,10,2016,62
32,6,11,2016,70
32,6,12,2016,69
33,1,1,2016,284
33,1,2,2016,250
33,1,3,2016,270
33,1,4,2016,279
33,1,5,2016,274
33,1,6,2016,272
33,1,7,2016,277
33,1,8,2016,271
33,1,9,2016,279
33,1,10,2016,276
33,1,11,2016,271
33,1,12,2016,237
33,6,1,2016,264
33,6,2,2016,232
33,6,3,2016,243
33,6,4,2016,257
33,6,5,2016,306
33,6,6,2016,279
33,6,7,2016,287
33,6,8,2016,272
33,6,9,2016,264
33,6,10,2016,292
33,6,11,2016,268
33,6,12,2016,242
34,1,1,2016,56
34,1,2,2016,51
34,1,3,2016,39
34,1,4,2016,37
34,1,5,2016,52
34,1,6,2016,48
34,1,7,2016,54
34,1,8,2016,44
34,1,9,2016,37
34,1,10,2016,46
34,1,11,2016,43
34,1,12,2016,23
34,6,1,2016,44
34,6,2,2016,30
34,6,3,2016,33
34,6,4,2016,47
34,6,5,2016,61
34,6,6,2016,41
34,6,7,2016,37
34,6,8,2016,40
34,6,9,2016,46
34,6,10,2016,44
34,6,11,2016,44
34,6,12,2016,44
35,1,1,2016,339
35,1,2,2016,355
35,1,3,2016,394
35,1,4,2016,353
35,1,5,2016,332
35,1,6,2016,333
35,1,7,2016,375
35,1,8,2016,395
35,1,9,2016,386
35,1,10,2016,397
35,1,11,2016,357
35,1,12,2016,359
35,6,1,2016,360
35,6,2,2016,332
35,6,3,2016,338
35,6,4,2016,303
35,6,5,2016,339
35,6,6,2016,324
35,6,7,2016,324
35,6,8,2016,379
35,6,9,2016,371
35,6,10,2016,355
35,6,11,2016,362
35,6,12,2016,360
36,1,1,2016,289
36,1,2,2016,276
36,1,3,2016,301
36,1,4,2016,288
36,1,5,2016,309
36,1,6,2016,300
36,1,7,2016,321
36,1,8,2016,295
36,1,9,2016,306
36,1,10,2016,285
36,1,11,2016,296
36,1,12,2016,286
36,6,1,2016,286
36,6,2,2016,289
36,6,3,2016,269
36,6,4,2016,261
36,6,5,2016,260
36,6,6,2016,284
36,6,7,2016,307
36,6,8,2016,276
36,6,9,2016,307
36,6,10,2016,255
36,6,11,2016,274
36,6,12,2016,250
37,1,1,2016,105
37,1,2,2016,78
37,1,3,2016,101
37,1,4,2016,93
37,1,5,2016,86
37,1,6,2016,90
37,1,7,2016,107
37,1,8,2016,99
37,1,9,2016,105
37,1,10,2016,110
37,1,11,2016,115
37,1,12,2016,90
37,6,1,2016,80
37,6,2,2016,74
37,6,3,2016,94
37,6,4,2016,91
37,6,5,2016,95
37,6,6,2016,92
37,6,7,2016,107
37,6,8,2016,106
37,6,9,2016,109
37,6,10,2016,96
37,6,11,2016,93
37,6,12,2016,84
38,1,1,2016,306
38,1,2,2016,308
38,1,3,2016,306
38,1,4,2016,274
38,1,5,2016,305
38,1,6,2016,293
38,1,7,2016,295
38,1,8,2016,330
38,1,9,2016,363
38,1,10,2016,353
38,1,11,2016,325
38,1,12,2016,353
38,6,1,2016,306
38,6,2,2016,286
38,6,3,2016,310
38,6,4,2016,265
38,6,5,2016,333
38,6,6,2016,258
38,6,7,2016,350
38,6,8,2016,336
38,6,9,2016,310
38,6,10,2016,322
38,6,11,2016,315
38,6,12,2016,335
39,1,1,2016,199
39,1,2,2016,162
39,1,3,2016,178
39,1,4,2016,181
39,1,5,2016,197
39,1,6,2016,190
39,1,7,2016,180
39,1,8,2016,202
39,1,9,2016,205
39,1,10,2016,172
39,1,11,2016,169
39,1,12,2016,166
39,6,1,2016,163
39,6,2,2016,157
39,6,3,2016,186
39,6,4,2016,156
39,6,5,2016,178
39,6,6,2016,167
39,6,7,2016,206
39,6,8,2016,164
39,6,9,2016,166
39,6,10,2016,172
39,6,11,2016,161
39,6,12,2016,157
40,1,1,2016,35
40,1,2,2016,41
40,1,3,2016,51
40,1,4,2016,50
40,1,5,2016,45
40,1,6,2016,50
40,1,7,2016,51
40,1,8,2016,63
40,1,9,2016,49
40,1,10,2016,57
40,1,11,2016,37
40,1,12,2016,38
40,6,1,2016,50
40,6,2,2016,30
40,6,3,2016,41
40,6,4,2016,38
40,6,5,2016,43
40,6,6,2016,42
40,6,7,2016,35
40,6,8,2016,47
40,6,9,2016,61
40,6,10,2016,49
40,6,11,2016,47
40,6,12,2016,40
41,1,1,2016,797
41,1,2,2016,783
41,1,3,2016,837
41,1,4,2016,715
41,1,5,2016,822
41,1,6,2016,793
41,1,7,2016,796
41,1,8,2016,874
41,1,9,2016,919
41,1,10,2016,915
41,1,11,2016,816
41,1,12,2016,806
41,6,1,2016,804
41,6,2,2016,734
41,6,3,2016,785
41,6,4,2016,696
41,6,5,2016,732
41,6,6,2016,753
41,6,7,2016,824
41,6,8,2016,797
41,6,9,2016,803
41,6,10,2016,805
41,6,11,2016,786
41,6,12,2016,727
42,1,1,2016,29
42,1,2,2016,24
42,1,3,2016,20
42,1,4,2016,17
42,1,5,2016,26
42,1,6,2016,25
42,1,7,2016,27
42,1,8,2016,27
42,1,9,2016,30
42,1,10,2016,29
42,1,11,2016,26
42,1,12,2016,25
42,6,1,2016,21
42,6,2,2016,32
42,6,3,2016,23
42,6,4,2016,22
42,6,5,2016,22
42,6,6,2016,30
42,6,7,2016,35
42,6,8,2016,35
42,6,9,2016,17
42,6,10,2016,19
42,6,11,2016,29
42,6,12,2016,17
43,1,1,2016,353
43,1,2,2016,273
43,1,3,2016,289
43,1,4,2016,288
43,1,5,2016,332
43,1,6,2016,326
43,1,7,2016,289
43,1,8,2016,330
43,1,9,2016,321
43,1,10,2016,308
43,1,11,2016,280
43,1,12,2016,296
43,6,1,2016,309
43,6,2,2016,269
43,6,3,2016,300
43,6,4,2016,244
43,6,5,2016,248
43,6,6,2016,291
43,6,7,2016,280
43,6,8,2016,309
43,6,9,2016,347
43,6,10,2016,294
43,6,11,2016,283
43,6,12,2016,287
44,1,1,2016,43
44,1,2,2016,46
44,1,3,2016,35
44,1,4,2016,36
44,1,5,2016,40
44,1,6,2016,44
44,1,7,2016,58
44,1,8,2016,48
44,1,9,2016,37
44,1,10,2016,45
44,1,11,2016,42
44,1,12,2016,47
44,6,1,2016,44
44,6,2,2016,44
44,6,3,2016,34
44,6,4,2016,40
44,6,5,2016,52
44,6,6,2016,36
44,6,7,2016,44
44,6,8,2016,42
44,6,9,2016,43
44,6,10,2016,39
44,6,11,2016,43
44,6,12,2016,44
45,1,1,2016,257
45,1,2,2016,219
45,1,3,2016,252
45,1,4,2016,241
45,1,5,2016,219
45,1,6,2016,243
45,1,7,2016,257
45,1,8,2016,258
45,1,9,2016,238
45,1,10,2016,240
45,1,11,2016,219
45,1,12,2016,218
45,6,1,2016,228
45,6,2,2016,195
45,6,3,2016,246
45,6,4,2016,210
45,6,5,2016,209
45,6,6,2016,221
45,6,7,2016,243
45,6,8,2016,236
45,6,9,2016,243
45,6,10,2016,207
45,6,11,2016,221
45,6,12,2016,218
46,1,1,2016,965
46,1,2,2016,827
46,1,3,2016,944
46,1,4,2016,839
46,1,5,2016,869
46,1,6,2016,884
46,1,7,2016,931
46,1,8,2016,1025
46,1,9,2016,1024
46,1,10,2016,994
46,1,11,2016,926
46,1,12,2016,913
46,6,1,2016,883
46,6,2,2016,828
46,6,3,2016,894
46,6,4,2016,809
46,6,5,2016,822
46,6,6,2016,866
46,6,7,2016,876
46,6,8,2016,981
46,6,9,2016,925
46,6,10,2016,927
46,6,11,2016,863
46,6,12,2016,925
47,1,1,2016,146
47,1,2,2016,160
47,1,3,2016,192
47,1,4,2016,187
47,1,5,2016,189
47,1,6,2016,193
47,1,7,2016,191
47,1,8,2016,192
47,1,9,2016,165
47,1,10,2016,173
47,1,11,2016,148
47,1,12,2016,170
47,6,1,2016,177
47,6,2,2016,133
47,6,3,2016,184
47,6,4,2016,174
47,6,5,2016,142
47,6,6,2016,168
47,6,7,2016,165
47,6,8,2016,162
47,6,9,2016,186
47,6,10,2016,160
47,6,11,2016,180
47,6,12,2016,140
48,1,1,2016,411
48,1,2,2016,369
48,1,3,2016,427
48,1,4,2016,361
48,1,5,2016,409
48,1,6,2016,405
48,1,7,2016,396
48,1,8,2016,408
48,1,9,2016,401
48,1,10,2016,438
48,1,11,2016,383
48,1,12,2016,372
48,6,1,2016,386
48,6,2,2016,359
48,6,3,2016,408
48,6,4,2016,386
48,6,5,2016,382
48,6,6,2016,387
48,6,7,2016,390
48,6,8,2016,399
48,6,9,2016,392
48,6,10,2016,390
48,6,11,2016,329
48,6,12,2016,332
49,1,1,2016,45
49,1,2,2016,41
49,1,3,2016,44
49,1,4,2016,45
49,1,5,2016,36
49,1,6,2016,41
49,1,7,2016,28
49,1,8,2016,51
49,1,9,2016,48
49,1,10,2016,36
49,1,11,2016,27
49,1,12,2016,28
49,6,1,2016,47
49,6,2,2016,28
49,6,3,2016,40
49,6,4,2016,39
49,6,5,2016,41
49,6,6,2016,26
49,6,7,2016,30
49,6,8,2016,30
49,6,9,2016,37
49,6,10,2016,60
49,6,11,2016,36
49,6,12,2016,23
50,1,1,2016,330
50,1,2,2016,341
50,1,3,2016,346
50,1,4,2016,333
50,1,5,2016,333
50,1,6,2016,378
50,1,7,2016,374
50,1,8,2016,386
50,1,9,2016,363
50,1,10,2016,349
50,1,11,2016,337
50,1,12,2016,345
50,6,1,2016,367
50,6,2,2016,323
50,6,3,2016,359
50,6,4,2016,296
50,6,5,2016,351
50,6,6,2016,321
50,6,7,2016,340
50,6,8,2016,357
50,6,9,2016,346
50,6,10,2016,343
50,6,11,2016,311
50,6,12,2016,318
51,1,1,2016,64
51,1,2,2016,57
51,1,3,2016,71
51,1,4,2016,62
51,1,5,2016,57
51,1,6,2016,58
51,1,7,2016,65
51,1,8,2016,73
51,1,9,2016,64
51,1,10,2016,72
51,1,11,2016,58
51,1,12,2016,62
51,6,1,2016,59
51,6,2,2016,42
51,6,3,2016,59
51,6,4,2016,51
51,6,5,2016,58
51,6,6,2016,65
51,6,7,2016,64
51,6,8,2016,81
51,6,9,2016,66
51,6,10,2016,51
51,6,11,2016,60
51,6,12,2016,60
52,1,1,2016,84
52,1,2,2016,71
52,1,3,2016,79
52,1,4,2016,71
52,1,5,2016,83
52,1,6,2016,108
52,1,7,2016,93
52,1,8,2016,103
52,1,9,2016,94
52,1,10,2016,90
52,1,11,2016,97
52,1,12,2016,91
52,6,1,2016,91
52,6,2,2016,68
52,6,3,2016,52
52,6,4,2016,64
52,6,5,2016,65
52,6,6,2016,91
52,6,7,2016,111
52,6,8,2016,87
52,6,9,2016,84
52,6,10,2016,96
52,6,11,2016,82
52,6,12,2016,84
